X,Y,Pressure,Duration,Orientation,Size
0.4506322794111164,0.5599839660777037,0.5,0.0018796992481203006,0.1242002761119311,0.4580518399721881
0.5119163279230238,0.6439014638059379,0.5,0.0018796992481203006,0.28235553609152586,0.47933564793263606
0.4910019155718114,0.44231924624062613,0.5,0.0018796992481203006,0.11334538935224221,0.48787956222441514
0.197470837825993,0.005507723086585425,0.5,0.0018796992481203006,1,0.5632590226559924
0.5,0.5,0.5,0.039473684210526314,0,0.5632590226559924
0.5,0.5,0.5,0.12969924812030076,0,0.5632590226559924
0.5,0.5,0.5,0.0018796992481203006,0,0.5632590226559924
0.59703307681052,0.6345884437747569,0.5,0.0018796992481203006,0.27531372922438635,0.584012023014332
0.5,0.5,0.5,0.0018796992481203006,0,0.584012023014332
0.5,0.5,0.5,0.0037593984962406013,0,0.584012023014332
0.8394942031888317,0.5188263449056505,0.5,0.0018796992481203006,0.27661490665486627,0.6048631054253069
0.5,0.5,0.5,0.12030075187969924,0,0.6048631054253069
0.5,0.5,0.5,0.02819548872180451,0,0.6048631054253069
0.43652723546981026,0.5362507392704613,0.5,0.0018796992481203006,0.08763823388720333,0.6114692282089006
0.5,0.5,0.5,0.12030075187969924,0,0.6114692282089006
0.277966889792324,0.6035449886621664,0.5,0.0018796992481203006,0.27087897553327467,0.6318879392268573
0.5496669591070081,0.47191965934827873,0.5,0.05639097744360902,0.0022707588332346565,0.6370229964954413
0.5583096977949238,0.6015832333917782,0.5,0.0018796992481203006,0.20469420071297031,0.652452734898658
0.5,0.5,0.5,0.0018796992481203006,0,0.652452734898658
0.5770914122909193,0.4862808051667941,0.5,0.0018796992481203006,0.06781578012511932,0.657564651813236
0.5,0.5,0.5,0.0037593984962406013,0,0.657564651813236
0.5255350202132947,0.42499496762502376,0.5,0.0018796992481203006,0.14852351756765775,0.668760274428886
0.5,0.5,0.5,0.09210526315789473,0,0.668760274428886
0.49343385194515277,0.5712998328433713,0.5,0.0018796992481203006,0.13991984347125652,0.67930735673342
0.5,0.5,0.5,0.0018796992481203006,0,0.67930735673342
0.5,0.5,0.5,0.018796992481203006,0,0.67930735673342
0.5,0.5,0.5,0.009398496240601503,0,0.67930735673342
0.6437256852005446,0.3923492754645233,0.5,0.0018796992481203006,0.24090284432351497,0.6974664831549588
0.5149562261249298,0.47236130549030003,0.5,0.06954887218045112,0.0015007802959078936,0.7016522194854383
0.5146940361852397,0.4778303024848839,0.5,0.02443609022556391,0.0034665377974990594,0.7050491942190732
0.5135161407564554,0.47850859585388045,0.5,0.03571428571428571,0.002291318600474519,0.7083308430549048
0.5611623938048365,0.458041232799665,0.5,0.046992481203007516,0.0038386319890808002,0.7155646932582124
0.5,0.5,0.5,0.005639097744360902,0,0.7155646932582124
0,0.8530943486053124,0.5,0.0018796992481203006,0.8015345717402921,0.7759839367932508
0.5,0.5,0.5,0.14849624060150377,0,0.7759839367932508
0.4027237473639625,0,0.5,0.0018796992481203006,0.9836440109335658,0.8501304915941755
0.5,0.5,0.5,0.08646616541353383,0,0.8501304915941755
0.5,0.5,0.5,0.0037593984962406013,0,0.8501304915941755
0.529426056069283,0.7280192113688071,0.5,0.0018796992481203006,0.4477777703992382,0.8838837383201248
0.5,0.5,0.5,0.05639097744360902,0,0.8838837383201248
0.9452820995429398,0.5973362719689435,0.5,0.0018796992481203006,0.4070870642333275,0.9145697415707078
0.5,0.5,0.5,0.06954887218045112,0,0.9145697415707078
0.15442608946643904,0.41257760758344897,0.5,0.0018796992481203006,0.3275039624885265,0.9392568135522965
0.5011123924734032,0.49896928452481526,0.5,0.03007518796992481,0.0001382403669174041,0.9394235413005861
0.531859907212904,0.47231553829066186,0.5,0.03383458646616541,0.003337590587645932,0.9439520852980747
0.608564669495955,0.6741187439529446,0.5,0.0018796992481203006,0.3525220918854147,0.9705250103746083
0.5,0.5,0.5,0.06578947368421052,0,0.9705250103746083
0.5,0.5,0.5,0.0018796992481203006,0,0.9705250103746083
0.5902237084006138,0.49559384353419306,0.5,0.0018796992481203006,0.07336585365003559,0.9760552888368499
0.5,0.5,0.5,0.16165413533834586,0,0.9760552888368499
0.45671212034446984,0.4229921758991907,0.5,0.0018796992481203006,0.15500544194418647,0.9877395154145608
0.5,0.5,0.5,0.17669172932330826,0,0.9877395154145608
0.5483948836981891,0.580512718789126,0.5,0.0018796992481203006,0.16265020358653434,1
0.5,0.5,0.5,0.02819548872180451,0,1
0.5,0.5,0.5,0.12030075187969924,0,1
